Date,Closing Index Value,Total Market Capitalization
2007-01-16,1431.9,12132086772332.19
2007-01-17,1430.62,12121241691622.23
2007-01-18,1426.37,12085232634577.46
2007-01-19,1430.5,12120224965305.68
2007-01-22,1422.96,12056340661748.6
2007-01-23,1427.99,12098958439851.0
2007-01-24,1440.13,12201817252209.48
2007-01-25,1423.9,12064305017894.97
2007-01-26,1422.18,12049731940690.97
2007-01-29,1420.62,12036514498575.71
2007-01-30,1428.82,12105990796873.86
2007-01-31,1438.24,12185803812723.69
2007-02-01,1445.94,12251043751369.51
2007-02-02,1448.39,12271801913665.92
2007-02-05,1446.99,12259940106639.4
2007-02-06,1448.0,12268497553137.1
2007-02-07,1450.02,12285612446132.5
2007-02-08,1448.31,12271124096121.54
2007-02-09,1438.06,12184278723248.85
2007-02-12,1433.37,12144541669710.03
2007-02-13,1444.26,12236809582937.7
2007-02-14,1455.3,12330348404061.06
2007-02-15,1456.81,12343142210211.09
2007-02-16,1455.54,12332381856694.18
2007-02-20,1459.68,12367458914615.44
2007-02-21,1457.63,12350089840040.9
2007-02-22,1456.38,12339498940910.09
2007-02-23,1451.19,12295525527718.94
2007-02-26,1449.37,12280105178584.47
2007-02-27,1399.04,11853673215981.3
2007-02-28,1406.82,11919590972171.5
2007-03-01,1403.17,11888665546709.52
2007-03-02,1387.17,11753102037835.08
2007-03-05,1374.12,11642533050909.36
2007-03-06,1395.41,11822917244905.42
2007-03-07,1391.97,11793771090497.41
2007-03-08,1401.89,11877820465999.56
2007-03-09,1402.85,11885954276532.03
2007-03-12,1406.6,11917726973924.48
2007-03-13,1377.95,11674983565846.18
2007-03-14,1387.17,11753102037835.08
2007-03-15,1392.28,11796397633481.85
2007-03-16,1386.95,11751238039588.05
2007-03-19,1402.06,11879260828281.35
2007-03-20,1410.94,11954498575706.67
2007-03-21,1435.04,12158691110948.8
2007-03-22,1434.54,12154454751296.47
2007-03-23,1436.11,12167756920604.78
2007-03-26,1437.5,12179534000438.24
2007-03-27,1428.61,12104211525819.88
2007-03-28,1417.23,12007791980132.94
2007-03-29,1422.53,12052697392447.6
2007-03-30,1420.86,12038547951208.82
2007-04-02,1424.55,12069812285442.99
2007-04-03,1437.77,12181821634650.5
2007-04-04,1439.37,12195377985537.94
2007-04-05,1443.76,12232573223285.37
2007-04-09,1444.61,12239775034694.32
2007-04-10,1448.39,12271801913665.92
2007-04-11,1438.87,12191141625885.62
2007-04-12,1447.8,12266803009276.16
2007-04-13,1452.85,12309590241764.66
2007-04-16,1468.47,12441934117303.34
2007-04-17,1471.48,12467437002410.34
2007-04-18,1472.5,12476079176101.09
2007-04-19,1470.73,12461082462931.85
2007-04-20,1484.35,12576480899861.22
2007-04-23,1480.93,12547504199839.31
2007-04-24,1480.41,12543098385800.89
2007-04-25,1495.42,12670273902563.73
2007-04-26,1494.25,12660360820977.28
2007-04-27,1494.07,12658835731502.45
2007-04-30,1482.37,12559704915638.01
2007-05-01,1486.3,12593002702505.3
2007-05-02,1495.92,12674510262216.06
2007-05-03,1502.39,12729328756117.16
2007-05-04,1505.62,12756695639471.18
2007-05-07,1509.48,12789400335987.14
2007-05-08,1507.72,12774488350010.96
2007-05-09,1512.58,12815665765831.57
2007-05-10,1491.47,12636806661310.35
2007-05-11,1505.85,12758644364911.26
2007-05-14,1503.15,12735768022788.7
2007-05-15,1501.19,12719161492951.58
2007-05-16,1514.14,12828883207946.83
2007-05-17,1512.75,12817106128113.36
2007-05-18,1522.75,12901833321159.89
2007-05-21,1525.1,12921744211525.82
2007-05-22,1524.12,12913440946607.26
2007-05-23,1522.28,12897851143086.7
2007-05-24,1507.51,12772709078956.98
2007-05-25,1515.73,12842354831641.22
2007-05-29,1518.11,12862519903586.3
2007-05-30,1530.23,12965209261558.69
2007-05-31,1530.62,12968513622087.5
2007-06-01,1536.34,13016977576510.12
2007-06-04,1539.18,13041040099335.33
2007-06-05,1530.95,12971309619458.04
2007-06-06,1517.38,12856334818493.9
2007-06-07,1490.72,12630452121831.86
2007-06-08,1507.67,12774064714045.72
2007-06-11,1509.12,12786350157037.47
2007-06-12,1493.0,12649769921846.47
2007-06-13,1515.67,12841846468482.94
2007-06-14,1522.97,12903697319406.91
2007-06-15,1532.91,12987916149295.16
2007-06-18,1531.05,12972156891388.5
2007-06-19,1533.7,12994609597545.84
2007-06-20,1512.84,12817868672850.78
2007-06-21,1522.19,12897088598349.28
2007-06-22,1502.56,12730769118398.95
2007-06-25,1497.74,12689930611350.52
2007-06-26,1492.89,12648837922722.96
2007-06-27,1506.34,12762795997370.54
2007-06-28,1505.71,12757458184208.6
2007-06-29,1503.35,12737462566649.62
2007-07-02,1519.43,12873703893068.44
2007-07-03,1524.87,12919795486085.75
2007-07-05,1525.4,12924286027317.22
2007-07-06,1530.44,12966988532612.66
2007-07-09,1531.85,12978935066832.22
2007-07-10,1510.12,12794822876342.12
2007-07-11,1518.76,12868027171134.32
2007-07-12,1547.7,13113227667810.97
2007-07-13,1552.5,13153896720473.3
2007-07-16,1549.52,13128648016945.44
2007-07-17,1549.37,13127377109049.74
2007-07-18,1546.17,13100264407274.85
2007-07-19,1553.08,13158810897670.0
2007-07-20,1534.1,12997998685267.69
2007-07-23,1541.57,13061289898473.45
2007-07-24,1511.04,12802617778102.4
2007-07-25,1518.09,12862350449200.2
2007-07-26,1482.66,12562162004236.36
2007-07-27,1458.95,12361273829523.04
2007-07-30,1473.91,12488025710320.65
2007-07-31,1455.27,12330094222481.92
2007-08-01,1465.81,12419396683952.96
2007-08-02,1472.2,12473537360309.69
2007-08-03,1433.06,12141915126725.58
2007-08-06,1467.67,12435155941859.62
2007-08-07,1476.71,12511749324373.68
2007-08-08,1497.49,12687812431524.36
2007-08-09,1453.09,12311623694397.78
2007-08-10,1453.64,12316283690015.34
2007-08-13,1452.92,12310183332115.99
2007-08-14,1426.54,12086672996859.25
2007-08-15,1406.7,11918574245854.94
2007-08-16,1411.27,11957294573077.2
2007-08-17,1445.94,12251043751369.51
2007-08-20,1445.55,12247739390840.7
2007-08-21,1447.12,12261041560149.0
2007-08-22,1464.07,12404654152362.86
2007-08-23,1462.5,12391351983054.56
2007-08-24,1479.37,12534286757724.05
2007-08-27,1466.79,12427699948871.52
2007-08-28,1432.36,12135984223212.33
2007-08-29,1463.76,12402027609378.42
2007-08-30,1457.64,12350174567233.95
2007-08-31,1473.99,12488703527865.02
2007-09-04,1489.42,12619437586735.81
2007-09-05,1472.29,12474299905047.11
2007-09-06,1478.55,12527339127894.24
2007-09-07,1453.55,12315521145277.92
2007-09-10,1451.7,12299846614564.31
2007-09-11,1471.49,12467521729603.39
2007-09-12,1471.56,12468114819954.72
2007-09-13,1483.95,12573091812139.36
2007-09-14,1484.25,12575633627930.76
2007-09-17,1476.65,12511240961215.4
2007-09-18,1519.78,12876669344825.07
2007-09-19,1529.03,12955041998393.1
2007-09-20,1518.75,12867942443941.28
2007-09-21,1525.75,12927251479073.84
2007-09-24,1517.73,12859300270250.53
2007-09-25,1517.21,12854894456212.11
2007-09-26,1525.42,12924455481703.31
2007-09-27,1531.38,12974952888759.04
2007-09-28,1526.75,12935724198378.5
2007-10-01,1547.04,13107635673069.9
2007-10-02,1546.63,13104161858155.0
2007-10-03,1539.6,13044598641443.28
2007-10-04,1542.84,13072050251990.36
2007-10-05,1557.59,13197022861733.99
2007-10-08,1552.58,13154574538017.68
2007-10-09,1565.15,13261076619677.16
2007-10-10,1562.47,13238369731940.69
2007-10-11,1554.41,13170079614345.19
2007-10-12,1561.8,13232693010006.58
2007-10-15,1548.71,13121785114308.67
2007-10-16,1538.53,13035532831787.31
2007-10-17,1541.24,13058493901102.92
2007-10-18,1540.08,13048665546709.52
2007-10-19,1500.63,12714416770140.97
2007-10-22,1506.33,12762711270177.49
2007-10-23,1519.59,12875059528157.18
2007-10-24,1515.88,12843625739536.92
2007-10-25,1514.4,12831086114966.04
2007-10-26,1535.28,13007996494047.18
2007-10-29,1540.98,13056290994083.7
2007-10-30,1531.02,12971902709809.36
2007-10-31,1549.38,13127461836242.79
2007-11-01,1508.44,12780588707910.31
2007-11-02,1509.65,12790840698268.94
2007-11-05,1502.17,12727464757870.14
2007-11-06,1520.27,12880820977284.35
2007-11-07,1475.62,12502514060331.6
2007-11-08,1474.77,12495312248922.65
2007-11-09,1453.7,12316792053173.62
2007-11-12,1439.18,12193768168870.06
2007-11-13,1481.05,12548520926155.87
2007-11-14,1470.58,12459811555036.16
2007-11-15,1451.15,12295186618946.76
2007-11-16,1458.74,12359494558469.07
2007-11-19,1433.27,12143694397779.56
2007-11-20,1439.7,12198173982908.48
2007-11-21,1416.77,12003894529252.8
2007-11-23,1440.7,12206646702213.13
2007-11-26,1407.22,11922980059893.36
2007-11-27,1428.23,12100991892484.11
2007-11-28,1469.02,12446594112920.9
2007-11-29,1469.72,12452525016434.16
2007-11-30,1481.14,12549283470893.29
2007-12-03,1472.42,12475401358556.72
2007-12-04,1462.79,12393809071652.91
2007-12-05,1485.01,12582072894602.29
2007-12-06,1507.34,12771268716675.19
2007-12-07,1504.66,12748561828938.72
2007-12-10,1515.96,12844303557081.3
2007-12-11,1477.65,12519713680520.05
2007-12-12,1486.59,12595459791103.64
2007-12-13,1488.41,12610880140238.11
2007-12-14,1467.95,12437528303264.92
2007-12-17,1445.9,12250704842597.33
2007-12-18,1454.98,12327637133883.58
2007-12-19,1453.0,12310861149660.36
2007-12-20,1460.12,12371186911109.49
2007-12-21,1484.46,12577412898984.74
2007-12-24,1496.45,12679000803447.52
2007-12-26,1497.66,12689252793806.15
2007-12-27,1476.37,12508868599810.1
2007-12-28,1478.49,12526830764735.96
2007-12-31,1468.36,12441002118179.82
2008-01-02,1447.16,12261380468921.19
2008-01-03,1447.16,12261380468921.19
2008-01-04,1411.63,11960344752026.88
2008-01-07,1416.18,11998895624863.05
2008-01-08,1390.19,11778689650135.13
2008-01-09,1409.13,11939162953765.25
2008-01-10,1420.33,12034057409977.36
2008-01-11,1401.02,11870449200204.51
2008-01-14,1416.25,11999488715214.38
2008-01-15,1380.95,11700401723760.14
2008-01-16,1373.2,11634738149149.08
2008-01-17,1333.25,11296253012928.2
2008-01-18,1325.19,11227962895332.7
2008-01-22,1310.5,11103498648747.35
2008-01-23,1338.6,11341582061208.09
2008-01-24,1352.07,11455709590241.76
2008-01-25,1330.61,11273885033963.92
2008-01-28,1353.97,11471807756920.6
2008-01-29,1362.3,11542385508728.36
2008-01-30,1355.81,11487397560441.16
2008-01-31,1378.55,11680067197428.97
2008-02-01,1395.42,11823001972098.46
2008-02-04,1380.82,11699300270250.53
2008-02-05,1336.64,11324975531370.98
2008-02-06,1326.45,11238638521656.56
2008-02-07,1336.91,11327263165583.23
2008-02-08,1331.29,11279646483091.08
2008-02-11,1339.13,11346072602439.56
2008-02-12,1348.86,11428512161273.83
2008-02-13,1367.21,11583986560514.21
2008-02-14,1348.86,11428512161273.83
2008-02-15,1349.99,11438086334088.09
2008-02-19,1348.78,11427834343729.46
2008-02-20,1360.03,11523152435906.8
2008-02-21,1342.53,11374879848075.38
2008-02-22,1353.11,11464521218318.6
2008-02-25,1371.8,11622876342122.56
2008-02-26,1381.29,11703282448323.72
2008-02-27,1380.02,11692522094806.81
2008-02-28,1367.68,11587968738587.4
2008-02-29,1330.63,11274054488350.01
2008-03-03,1331.34,11280070119056.32
2008-03-04,1326.75,11241180337447.96
2008-03-05,1333.7,11300065736615.3
2008-03-06,1304.34,11051306697830.69
2008-03-07,1293.37,10958360967058.65
2008-03-10,1273.37,10788906580965.6
2008-03-11,1320.65,11189496749689.58
2008-03-12,1308.77,11088840844350.3
2008-03-13,1315.48,11145692790884.52
2008-03-14,1288.14,10914048645095.32
2008-03-17,1276.6,10816273464319.62
2008-03-18,1330.74,11274986487473.52
2008-03-19,1298.42,11001148199547.15
2008-03-20,1329.51,11264565042728.8
2008-03-24,1349.88,11437154334964.58
2008-03-25,1352.99,11463504492002.04
2008-03-26,1341.13,11363018041048.86
2008-03-27,1325.76,11232792345336.35
2008-03-28,1315.22,11143489883865.32
2008-03-31,1322.7,11206865824264.12
2008-04-01,1370.18,11609150536849.02
2008-04-02,1367.53,11586697830691.7
2008-04-03,1369.31,11601779271053.98
2008-04-04,1370.4,11611014535096.05
2008-04-07,1372.54,11629146154408.0
2008-04-08,1365.54,11569837119275.44
2008-04-09,1354.49,11476213570959.02
2008-04-10,1360.55,11527558249945.22
2008-04-11,1332.83,11292694470820.24
2008-04-14,1328.32,11254482506756.26
2008-04-15,1334.43,11306250821707.69
2008-04-16,1364.71,11562804762252.58
2008-04-17,1365.56,11570006573661.53
2008-04-18,1390.33,11779875830837.78
2008-04-21,1388.17,11761574757139.73
2008-04-22,1375.94,11657953400043.82
2008-04-23,1379.93,11691759550069.39
2008-04-24,1388.82,11767082024687.75
2008-04-25,1397.84,11843505952815.72
2008-04-28,1396.37,11831051055437.88
2008-04-29,1390.94,11785044189613.62
2008-04-30,1385.59,11739715141333.72
2008-05-01,1409.34,11940942224819.22
2008-05-02,1413.9,11979577824848.44
2008-05-05,1407.49,11925267694105.62
2008-05-06,1418.26,12016518881016.73
2008-05-07,1392.57,11798854722080.2
2008-05-08,1397.68,11842150317726.98
2008-05-09,1388.28,11762506756263.24
2008-05-12,1403.58,11892139361624.42
2008-05-13,1403.04,11887564093199.91
2008-05-14,1408.66,11935180775692.06
2008-05-15,1423.57,12061509020524.43
2008-05-16,1425.35,12076590460886.71
2008-05-19,1426.63,12087435541596.67
2008-05-20,1413.4,11975341465196.12
2008-05-21,1390.71,11783095464173.54
2008-05-22,1394.35,11813936162442.48
2008-05-23,1375.93,11657868672850.78
2008-05-27,1385.35,11737681688700.6
2008-05-28,1390.84,11784196917683.15
2008-05-29,1398.26,11847064494923.67
2008-05-30,1400.38,11865026659849.54
2008-06-02,1385.67,11740392958878.1
2008-06-03,1377.65,11672441750054.78
2008-06-04,1377.2,11668629026367.69
2008-06-05,1404.05,11896121539697.61
2008-06-06,1360.68,11528659703454.82
2008-06-09,1361.76,11537810240303.85
2008-06-10,1358.44,11509680812212.4
2008-06-11,1335.49,11315231904170.62
2008-06-12,1339.87,11352342414725.0
2008-06-13,1360.03,11523152435906.8
2008-06-16,1360.14,11524084435030.31
2008-06-17,1350.93,11446050690234.46
2008-06-18,1337.81,11334888612957.42
2008-06-19,1342.83,11377421663866.77
2008-06-20,1317.93,11166450953180.92
2008-06-23,1318.0,11167044043532.25
2008-06-24,1314.29,11135610254911.99
2008-06-25,1321.97,11200680739171.72
2008-06-26,1283.15,10871769775765.1
2008-06-27,1278.38,10831354904681.91
2008-06-30,1280.0,10845080709955.44
2008-07-01,1284.91,10886681761741.29
2008-07-02,1261.52,10688504857205.46
2008-07-03,1262.9,10700197209845.88
2008-07-07,1252.31,10610471112409.61
2008-07-08,1273.7,10791702578336.14
2008-07-09,1244.69,10545908991308.16
2008-07-10,1253.39,10619621649258.64
2008-07-11,1239.49,10501850850923.96
2008-07-14,1228.3,10407041121904.9
2008-07-15,1214.91,10293591410415.6
2008-07-16,1245.36,10551585713242.28
2008-07-17,1260.32,10678337594039.88
2008-07-18,1260.68,10681387772989.56
2008-07-21,1260.0,10675626323862.39
2008-07-22,1277.0,10819662552041.49
2008-07-23,1282.19,10863635965232.64
2008-07-24,1252.54,10612419837849.68
2008-07-25,1257.76,10656647432619.97
2008-07-28,1234.37,10458470528084.14
2008-07-29,1263.2,10702739025637.28
2008-07-30,1284.26,10881174494193.26
2008-07-31,1267.38,10738154992330.73
2008-08-01,1260.31,10678252866846.83
2008-08-04,1249.01,10582511138704.26
2008-08-05,1284.88,10886427580162.15
2008-08-06,1289.19,10922945000365.2
2008-08-07,1266.07,10727055730041.63
2008-08-08,1296.32,10983355489007.38
2008-08-11,1305.32,11059609962749.25
2008-08-12,1289.59,10926334088087.06
2008-08-13,1285.83,10894476663501.57
2008-08-14,1292.93,10954632970564.6
2008-08-15,1298.2,10999284201300.12
2008-08-18,1278.6,10833218902928.93
2008-08-19,1266.69,10732308816010.52
2008-08-20,1274.54,10798819662552.04
2008-08-21,1277.72,10825762909940.84
2008-08-22,1292.2,10948447885472.21
2008-08-25,1266.84,10733579723906.22
2008-08-26,1271.51,10773147323058.94
2008-08-27,1281.66,10859145424001.17
2008-08-28,1300.68,11020296545175.66
2008-08-29,1282.83,10869058505587.61
2008-09-02,1277.58,10824576729238.18
2008-09-03,1274.98,10802547659046.09
2008-09-04,1236.83,10479313417573.59
2008-09-05,1242.31,10525743919363.09
2008-09-08,1267.79,10741628807245.64
2008-09-09,1224.51,10374929515740.27
2008-09-10,1232.04,10438729092104.3
2008-09-11,1249.05,10582850047476.44
2008-09-12,1251.7,10605302753633.78
2008-09-15,1192.7,10105412314659.26
2008-09-16,1213.59,10282407420933.46
2008-09-17,1156.39,9797767876707.33
2008-09-18,1206.51,10222420568256.52
2008-09-19,1255.08,10633940544883.5
2008-09-22,1207.09,10227334745453.22
2008-09-23,1188.22,10067454532174.42
2008-09-24,1185.87,10047543641808.49
2008-09-25,1209.18,10245042728799.94
2008-09-26,1213.01,10277493243736.76
2008-09-29,1106.39,9374131911474.69
2008-09-30,1166.36,9882240888174.71
2008-10-01,1161.06,9837335475860.06
2008-10-02,1114.28,9440981666788.4
2008-10-03,1099.23,9313467241253.38
2008-10-06,1056.89,8954732305894.38
2008-10-07,996.23,8440777152874.15
2008-10-08,984.94,8345120151924.62
2008-10-09,909.92,7709496749689.58
2008-10-10,899.22,7618838653129.79
2008-10-13,1003.35,8501102914323.28
2008-10-14,998.01,8455858593236.43
2008-10-15,907.84,7691873493535.9
2008-10-16,946.43,8018835731502.45
2008-10-17,940.55,7969016141991.09
2008-10-20,985.4,8349017602804.76
2008-10-21,955.05,8091870571908.55
2008-10-22,896.78,7598165218026.44
2008-10-23,908.11,7694161127748.16
2008-10-24,876.77,7428626104740.34
2008-10-27,848.92,7192660872105.76
2008-10-28,940.51,7968677233218.9
2008-10-29,930.09,7880391498064.42
2008-10-30,954.09,8083736761376.09
2008-10-31,968.75,8207946826382.3
2008-11-03,966.3,8187188664085.9
2008-11-04,1005.75,8521437440654.44
2008-11-05,952.77,8072552771893.94
2008-11-06,904.88,7666794244394.13
2008-11-07,930.99,7888016945438.61
2008-11-10,919.21,7788208312029.8
2008-11-11,898.95,7616551018917.54
2008-11-12,852.3,7221298663355.49
2008-11-13,911.29,7721104375136.95
2008-11-14,873.29,7399141041560.15
2008-11-17,850.75,7208165948433.28
2008-11-18,859.12,7279082609013.22
2008-11-19,806.58,6833925936746.77
2008-11-20,752.44,6375212913592.87
2008-11-21,800.03,6778429625301.29
2008-11-24,851.81,7217147030896.21
2008-11-25,857.39,7264424804616.17
2008-11-26,887.68,7521063472354.1
2008-11-28,896.24,7593589949601.93
2008-12-01,816.21,6915518223650.57
2008-12-02,848.81,7191728872982.25
2008-12-03,870.74,7377535607333.28
2008-12-04,845.22,7161311810678.55
2008-12-05,876.07,7422695201227.08
2008-12-08,909.7,7707632751442.55
2008-12-09,888.67,7529451464465.71
2008-12-10,899.24,7619008107515.89
2008-12-11,873.59,7401682857351.54
2008-12-12,879.73,7453705353882.11
2008-12-15,868.57,7359149806442.19
2008-12-16,913.18,7737117814622.74
2008-12-17,904.42,7662896793513.99
2008-12-18,885.28,7500728946022.94
2008-12-19,887.88,7522758016215.03
2008-12-22,871.63,7385076327514.43
2008-12-23,863.16,7313312395004.02
2008-12-24,868.15,7355591264334.24
2008-12-26,872.8,7394989409100.87
2008-12-29,869.42,7366351617851.14
2008-12-30,890.64,7546142721495.87
2008-12-31,903.25,7652983711927.54
2009-01-02,931.8,7894879848075.38
2009-01-05,927.45,7858023519100.14
2009-01-06,934.7,7919450734058.87
2009-01-07,906.65,7681790957563.36
2009-01-08,909.73,7707886933021.69
2009-01-09,890.35,7543685632897.52
2009-01-12,870.26,7373468702067.05
2009-01-13,871.79,7386431962603.17
2009-01-14,842.62,7139282740486.45
2009-01-15,843.74,7148772186107.66
2009-01-16,850.12,7202828135271.35
2009-01-20,805.22,6822403038492.44
2009-01-21,840.24,7119117668541.38
2009-01-22,827.5,7011175224600.1
2009-01-23,831.95,7048878825505.81
2009-01-26,836.57,7088022788693.3
2009-01-27,845.71,7165463443137.83
2009-01-28,874.09,7405919217003.87
2009-01-29,845.14,7160633993134.18
2009-01-30,825.88,6997449419326.56
2009-02-02,825.44,6993721422832.52
2009-02-03,838.51,7104459864144.33
2009-02-04,832.23,7051251186911.11
2009-02-05,845.85,7166649623840.48
2009-02-06,868.6,7359403988021.33
2009-02-09,869.89,7370333795924.33
2009-02-10,827.16,7008294500036.52
2009-02-11,833.74,7064044993061.14
2009-02-12,835.19,7076330436052.88
2009-02-13,826.84,7005583229859.03
2009-02-17,789.17,6686415893652.76
2009-02-18,788.42,6680061354174.28
2009-02-19,778.94,6599739975166.17
2009-02-20,770.05,6524417500547.8
2009-02-23,743.33,6298026440727.48
2009-02-24,773.14,6550598203199.18
2009-02-25,764.9,6480782996128.84
2009-02-26,752.83,6378517274121.69
2009-02-27,735.09,6228211233657.15
2009-03-02,700.82,5937851143086.7
2009-03-03,696.33,5899808633408.81
2009-03-04,712.87,6039947410707.76
