"date","index","ticker","market_cap","company_name","sp500_total_market_cap","proportion_sp500","expected_num_constituents","num_actual_constituents","available_data_prop"
"2001-08-07","1005","SHEL","649501482432.00","Shell Plc Adr (Representing - )","11011320785409.83","0.059","511","478","0.935"
"2021-08-31","415","AAPL","2533683014730.00","Apple Inc.","42735651152695.43","0.059","506","505","0.998"
"2001-08-06","1005","SHEL","649852817529.00","Shell Plc Adr (Representing - )","10993149221654.80","0.059","511","479","0.937"
"2021-08-24","415","AAPL","2496803350220.00","Apple Inc.","42371825892086.15","0.059","506","505","0.998"
"2001-08-03","1005","SHEL","649852817529.00","Shell Plc Adr (Representing - )","11105115123100.46","0.059","511","479","0.937"
"2021-08-23","415","AAPL","2498305237010.00","Apple Inc.","42292478541015.16","0.059","506","505","0.998"
"2001-07-24","1005","SHEL","637087642342.00","Shell Plc Adr (Representing - )","10773580285186.35","0.059","512","478","0.934"
"2021-08-20","415","AAPL","2472940037890.00","Apple Inc.","41909729317417.60","0.059","506","505","0.998"
"2021-08-19","415","AAPL","2448075467700.00","Apple Inc.","41565248026516.81","0.059","506","505","0.998"
"2021-08-18","415","AAPL","2442401673160.00","Apple Inc.","41523286120221.48","0.059","506","505","0.998"
"2021-08-13","415","AAPL","2488125782100.00","Apple Inc.","42168434977390.59","0.059","506","505","0.998"
"2021-08-12","415","AAPL","2484621379590.00","Apple Inc.","42099282143207.50","0.059","506","505","0.998"
"2021-08-05","415","AAPL","2454083014860.00","Apple Inc.","41806147905990.09","0.059","506","505","0.998"
"2021-08-04","415","AAPL","2452247375450.00","Apple Inc.","41545446715383.99","0.059","506","505","0.998"
"2021-08-03","415","AAPL","2459089304160.00","Apple Inc.","41731231467145.28","0.059","506","505","0.998"
"2021-08-02","415","AAPL","2428384063120.00","Apple Inc.","41400185572169.38","0.059","506","505","0.998"
"2021-07-30","415","AAPL","2434057857660.00","Apple Inc.","41474350260036.22","0.059","506","505","0.998"
"2021-07-27","415","AAPL","2449243601870.00","Apple Inc.","41490398541533.02","0.059","506","505","0.998"
"2021-07-21","415","AAPL","2426381547400.00","Apple Inc.","41044512981810.80","0.059","506","505","0.998"
"2021-07-19","415","AAPL","2377153035950.00","Apple Inc.","40031109589391.19","0.059","507","505","0.996"
"2021-07-13","415","AAPL","2430386578840.00","Apple Inc.","41061634468803.76","0.059","507","505","0.996"
"2021-07-12","415","AAPL","2411362679500.00","Apple Inc.","41192727035572.91","0.059","507","505","0.996"
"2021-07-09","415","AAPL","2421542134410.00","Apple Inc.","41032917564611.60","0.059","507","505","0.996"
"2021-07-08","415","AAPL","2390336264440.00","Apple Inc.","40594146438474.83","0.059","507","505","0.996"
"2021-07-07","415","AAPL","2412530813670.00","Apple Inc.","40943542666491.84","0.059","507","505","0.996"
"2000-06-28","1005","SHEL","719534278410.00","Shell Plc Adr (Representing - )","12220432278945.49","0.059","513","469","0.914"
"2000-06-29","1005","SHEL","720939618797.00","Shell Plc Adr (Representing - )","12137274176117.04","0.059","513","469","0.914"
"2000-06-30","1005","SHEL","720939618797.00","Shell Plc Adr (Representing - )","12270928190943.21","0.059","513","470","0.916"
"2000-07-05","1005","SHEL","715084033849.00","Shell Plc Adr (Representing - )","12221413171652.14","0.059","513","470","0.916"
"2000-07-10","1005","SHEL","731245448306.00","Shell Plc Adr (Representing - )","12472999453351.21","0.059","513","470","0.916"
"2000-07-11","1005","SHEL","744361958589.00","Shell Plc Adr (Representing - )","12539507939900.31","0.059","513","470","0.916"
"2020-11-24","415","AAPL","1969699071120.00","Apple Inc.","33231009578744.38","0.059","507","505","0.996"
"2021-02-22","415","AAPL","2142227052000.00","Apple Inc.","36222758270778.83","0.059","506","505","0.998"
"2021-02-23","415","AAPL","2139846799720.00","Apple Inc.","36269909210478.02","0.059","506","505","0.998"
"2021-03-02","415","AAPL","2127265466240.00","Apple Inc.","36192146153748.59","0.059","506","505","0.998"
"2000-01-04","1005","SHEL","674914721106.00","Shell Plc Adr (Representing - )","11626424969311.88","0.058","512","465","0.908"
"2021-03-03","415","AAPL","2075239952120.00","Apple Inc.","35704328267415.32","0.058","506","505","0.998"
"2000-03-16","1005","SHEL","707120438320.00","Shell Plc Adr (Representing - )","12089078735590.65","0.058","513","467","0.910"
"2001-02-01","1005","SHEL","704778204341.00","Shell Plc Adr (Representing - )","12119672671338.77","0.058","512","474","0.926"
"2000-01-03","1005","SHEL","695409268424.00","Shell Plc Adr (Representing - )","12028050384068.76","0.058","512","465","0.908"
"2025-04-10","415","AAPL","2837807552120.00","Apple Inc.","49165177337308.00","0.058","503","503","1.000"
"1999-12-31","1005","SHEL","709228448901.00","Shell Plc Adr (Representing - )","12183674283453.05","0.058","513","463","0.903"
"2025-04-09","415","AAPL","2963438881100.00","Apple Inc.","50920857462898.00","0.058","503","503","1.000"
"1999-12-30","1005","SHEL","707120438320.00","Shell Plc Adr (Representing - )","12096719816712.80","0.058","513","466","0.908"
"2023-01-13","415","AAPL","2143777981680.00","Apple Inc.","36762309230604.82","0.058","504","503","0.998"
"1999-12-28","1005","SHEL","699742401286.00","Shell Plc Adr (Representing - )","12033016774042.83","0.058","513","465","0.906"
"2023-01-12","415","AAPL","2122302022380.00","Apple Inc.","36605163675474.30","0.058","504","503","0.998"
"2000-06-05","1005","SHEL","723164741078.00","Shell Plc Adr (Representing - )","12401454536190.63","0.058","513","467","0.910"
"2023-01-11","415","AAPL","2123574671820.00","Apple Inc.","36494660300425.58","0.058","504","503","0.998"
"2000-06-02","1005","SHEL","727614985638.00","Shell Plc Adr (Representing - )","12496150385746.65","0.058","513","467","0.910"
"2023-01-10","415","AAPL","2079668266140.00","Apple Inc.","36006820224870.38","0.058","504","503","0.998"
"1999-12-06","1005","SHEL","675617391300.00","Shell Plc Adr (Representing - )","11582449905422.62","0.058","513","464","0.904"
"2023-01-09","415","AAPL","2070441557700.00","Apple Inc.","35761332034979.27","0.058","504","503","0.998"
"2000-05-16","1005","SHEL","710048230794.00","Shell Plc Adr (Representing - )","12327571678619.19","0.058","513","468","0.912"
"2023-01-06","415","AAPL","2062010255160.00","Apple Inc.","35775326016419.64","0.058","504","503","0.998"
"2000-06-20","1005","SHEL","726092533552.00","Shell Plc Adr (Representing - )","12479307883158.04","0.058","513","469","0.914"
"2021-08-09","415","AAPL","2437896012790.00","Apple Inc.","41853415013749.77","0.058","506","505","0.998"
"2000-06-19","1005","SHEL","728317655832.00","Shell Plc Adr (Representing - )","12521833410974.71","0.058","512","467","0.912"
"2021-08-10","415","AAPL","2429719073600.00","Apple Inc.","41890843855342.32","0.058","506","505","0.998"
"2000-03-07","1005","SHEL","647042136754.00","Shell Plc Adr (Representing - )","11248094460428.80","0.058","513","466","0.908"
"2021-04-09","415","AAPL","2232732827520.00","Apple Inc.","38745562208559.91","0.058","506","505","0.998"
"2000-06-15","1005","SHEL","731948118500.00","Shell Plc Adr (Representing - )","12544278152639.34","0.058","513","468","0.912"
"2021-07-06","415","AAPL","2369977354620.00","Apple Inc.","40813681060020.39","0.058","507","505","0.996"
"2000-02-16","1005","SHEL","663203551210.00","Shell Plc Adr (Representing - )","11466097672201.06","0.058","513","466","0.908"
"2022-12-28","415","AAPL","2025557582080.00","Apple Inc.","34841732901944.62","0.058","503","503","1.000"
"2000-05-09","1005","SHEL","696814608812.00","Shell Plc Adr (Representing - )","11923670589404.57","0.058","513","468","0.912"
"2021-11-17","380","MSFT","2548449920021.76","Microsoft Corporation","44221204973452.10","0.058","505","505","1.000"
"2000-01-19","1005","SHEL","699742401286.00","Shell Plc Adr (Representing - )","12032766750979.46","0.058","513","466","0.908"
"2021-11-16","380","MSFT","2551380727608.48","Microsoft Corporation","44322805835368.86","0.058","505","505","1.000"
"1999-12-09","1005","SHEL","676320061494.00","Shell Plc Adr (Representing - )","11583937792096.41","0.058","513","465","0.906"
"2021-10-28","415","AAPL","2522007426620.00","Apple Inc.","43388971871515.69","0.058","505","505","1.000"
"1999-11-05","1005","SHEL","651492381314.00","Shell Plc Adr (Representing - )","11216796412506.75","0.058","513","466","0.908"
"2020-07-20","415","AAPL","1705257419050.00","Apple Inc.","29644550572760.22","0.058","507","505","0.996"
"2000-02-22","1005","SHEL","647042136754.00","Shell Plc Adr (Representing - )","11174745167990.96","0.058","513","466","0.908"
"2021-08-11","415","AAPL","2434057857660.00","Apple Inc.","41970098617015.69","0.058","506","505","0.998"
"2001-11-06","1005","SHEL","590828521253.00","Shell Plc Adr (Representing - )","10217006996922.70","0.058","511","479","0.937"
"2020-07-09","415","AAPL","1660093648350.00","Apple Inc.","28747644064687.60","0.058","507","505","0.996"
"2001-11-07","1005","SHEL","593287866931.00","Shell Plc Adr (Representing - )","10197334572890.56","0.058","511","478","0.935"
"2021-03-16","415","AAPL","2134916277140.00","Apple Inc.","37024614326161.29","0.058","506","505","0.998"
"2001-09-25","1005","SHEL","539884932205.00","Shell Plc Adr (Representing - )","9292241920218.76","0.058","510","478","0.937"
"2020-07-13","415","AAPL","1655325879850.00","Apple Inc.","28769584849648.77","0.058","507","505","0.996"
"2001-11-12","1005","SHEL","597855223190.00","Shell Plc Adr (Representing - )","10237057060772.17","0.058","511","478","0.935"
"2020-07-14","415","AAPL","1682718877050.00","Apple Inc.","29138729552000.12","0.058","507","505","0.996"
"2001-09-20","1005","SHEL","524777523039.00","Shell Plc Adr (Representing - )","9087135703273.28","0.058","510","478","0.937"
"2020-07-15","415","AAPL","1694291551500.00","Apple Inc.","29384892135225.67","0.058","507","505","0.996"
"2001-07-18","1005","SHEL","639078541224.00","Shell Plc Adr (Representing - )","11026838575753.56","0.058","512","478","0.934"
"2021-07-29","415","AAPL","2430386578840.00","Apple Inc.","41721598818900.18","0.058","506","505","0.998"
"2001-09-21","1005","SHEL","515291475424.00","Shell Plc Adr (Representing - )","8929731537298.48","0.058","510","478","0.937"
"2021-02-26","415","AAPL","2061638510520.00","Apple Inc.","35616520461898.72","0.058","506","505","0.998"
"2001-07-19","1005","SHEL","647627695248.00","Shell Plc Adr (Representing - )","11090472013363.45","0.058","512","478","0.934"
"2021-02-25","415","AAPL","2057048023980.00","Apple Inc.","35769211251522.46","0.058","506","505","0.998"
"2021-08-25","415","AAPL","2475776935160.00","Apple Inc.","42471262035282.88","0.058","506","505","0.998"
"2021-08-26","415","AAPL","2462093077740.00","Apple Inc.","42226839864598.44","0.058","506","505","0.998"
"2021-08-27","415","AAPL","2479781966600.00","Apple Inc.","42635014414076.33","0.058","506","506","1.000"
"2021-02-24","415","AAPL","2131175880700.00","Apple Inc.","36673248002819.67","0.058","506","505","0.998"
"2021-09-30","415","AAPL","2339018489000.00","Apple Inc.","40616213848183.41","0.058","505","505","1.000"
"2021-04-13","415","AAPL","2256823745280.00","Apple Inc.","38860809414413.41","0.058","506","505","0.998"
"2021-09-17","415","AAPL","2437395383860.00","Apple Inc.","41933610611823.14","0.058","505","508","1.006"
"2021-09-20","415","AAPL","2385329975140.00","Apple Inc.","41215254788457.61","0.058","505","505","1.000"
"2021-10-21","415","AAPL","2470929213680.00","Apple Inc.","42916064557402.60","0.058","505","505","1.000"
"2021-09-21","415","AAPL","2393506914330.00","Apple Inc.","41187944784979.40","0.058","505","505","1.000"
"2021-04-15","415","AAPL","2257998912000.00","Apple Inc.","39132119670885.82","0.058","506","505","0.998"
"2021-09-23","415","AAPL","2450244859730.00","Apple Inc.","42062560266920.88","0.058","505","505","1.000"
"2021-09-24","415","AAPL","2451746746520.00","Apple Inc.","42139846842923.06","0.058","505","505","1.000"
"2021-04-19","415","AAPL","2263706864640.00","Apple Inc.","39069538924232.90","0.058","506","505","0.998"
"2021-04-20","415","AAPL","2234663458560.00","Apple Inc.","38810229357054.91","0.058","506","505","0.998"
"2021-04-26","415","AAPL","2261692293120.00","Apple Inc.","39298107366668.75","0.058","506","505","0.998"
"2000-08-23","1005","SHEL","745181740482.00","Shell Plc Adr (Representing - )","12916466384679.15","0.058","513","469","0.914"
"2000-09-06","1005","SHEL","734875910974.00","Shell Plc Adr (Representing - )","12775842328911.12","0.058","513","469","0.914"
"2000-09-07","1005","SHEL","740731495922.00","Shell Plc Adr (Representing - )","12860036186627.52","0.058","513","469","0.914"
"2000-09-15","1005","SHEL","734173240780.00","Shell Plc Adr (Representing - )","12578398385066.83","0.058","513","469","0.914"
"2000-09-19","1005","SHEL","727614985638.00","Shell Plc Adr (Representing - )","12538109611240.62","0.058","513","468","0.912"
"2000-09-27","1005","SHEL","710750900988.00","Shell Plc Adr (Representing - )","12321148253770.72","0.058","513","468","0.912"
"2000-10-03","1005","SHEL","722462070884.00","Shell Plc Adr (Representing - )","12477941128004.95","0.058","513","469","0.914"
"2000-10-06","1005","SHEL","715084033849.00","Shell Plc Adr (Representing - )","12362907807544.59","0.058","513","469","0.914"
"2021-07-28","415","AAPL","2419372742380.00","Apple Inc.","41572565823481.12","0.058","506","505","0.998"
"2000-10-19","1005","SHEL","710048230794.00","Shell Plc Adr (Representing - )","12229328960080.81","0.058","513","469","0.914"
"2000-07-06","1005","SHEL","715903815742.00","Shell Plc Adr (Representing - )","12324088132611.48","0.058","513","470","0.916"
"2000-07-07","1005","SHEL","726092533552.00","Shell Plc Adr (Representing - )","12479230821399.44","0.058","513","470","0.916"
"2000-10-24","1005","SHEL","714381363656.00","Shell Plc Adr (Representing - )","12256156144680.45","0.058","513","469","0.914"
"2000-10-25","1005","SHEL","696111938618.00","Shell Plc Adr (Representing - )","12044440495568.16","0.058","513","469","0.914"
"2000-10-26","1005","SHEL","693886816338.00","Shell Plc Adr (Representing - )","12064315054728.16","0.058","513","469","0.914"
"2021-08-06","415","AAPL","2438730394340.00","Apple Inc.","41858399201186.73","0.058","506","505","0.998"
"2000-11-01","1005","SHEL","719534278410.00","Shell Plc Adr (Representing - )","12512126981093.40","0.058","512","471","0.920"
"2000-11-10","1005","SHEL","702670193760.00","Shell Plc Adr (Representing - )","12063676253048.00","0.058","512","469","0.916"
"2000-11-13","1005","SHEL","697517279005.00","Shell Plc Adr (Representing - )","11955758600159.70","0.058","512","469","0.916"
"2000-11-14","1005","SHEL","705597986234.00","Shell Plc Adr (Representing - )","12168304298589.02","0.058","512","470","0.918"
"2000-11-15","1005","SHEL","711453571182.00","Shell Plc Adr (Representing - )","12186154665419.22","0.058","512","469","0.916"
"2001-01-18","1005","SHEL","694589486531.00","Shell Plc Adr (Representing - )","11911724132644.56","0.058","512","474","0.926"
"2001-01-19","1005","SHEL","687328561196.00","Shell Plc Adr (Representing - )","11871780146825.07","0.058","512","474","0.926"
"2001-01-22","1005","SHEL","688733901583.00","Shell Plc Adr (Representing - )","11896482174598.00","0.058","512","474","0.926"
"2001-01-25","1005","SHEL","701264853372.00","Shell Plc Adr (Representing - )","12015948321942.08","0.058","512","474","0.926"
"2001-01-26","1005","SHEL","693886816338.00","Shell Plc Adr (Representing - )","12002684177197.86","0.058","512","474","0.926"
"2021-10-19","415","AAPL","2459027494160.00","Apple Inc.","42663925437349.75","0.058","505","505","1.000"
"2001-01-31","1005","SHEL","706769103223.00","Shell Plc Adr (Representing - )","12086332842415.58","0.058","512","474","0.926"
"2021-10-20","415","AAPL","2467292577160.00","Apple Inc.","42791153150868.38","0.058","505","505","1.000"
"2021-03-04","415","AAPL","2042426474260.00","Apple Inc.","35264006975515.65","0.058","506","505","0.998"
"2001-09-24","1005","SHEL","524074852846.00","Shell Plc Adr (Representing - )","9215320546925.99","0.057","510","478","0.937"
