"date","SP500_total_market_cap"
"2009-01-29","7585976545726.78"
"2009-01-30","7422436815572.80"
"2009-02-02","7422537301302.29"
"2009-02-03","7539722088166.16"
"2009-02-04","7489116895111.54"
"2009-02-05","7614072724699.38"
"2009-02-06","7808825417602.75"
"2009-02-09","7809610220187.20"
"2009-02-10","7450808338517.93"
"2009-02-11","7503820250523.09"
"2009-02-12","7519212366334.80"
"2009-02-13","7442657851063.96"
"2009-02-17","7124374464022.73"
"2009-02-18","7126232965605.77"
"2009-02-19","7046480776039.85"
"2009-02-20","6974278942948.72"
"2009-02-23","6737745162057.05"
"2009-02-24","6988293353724.58"
"2009-02-25","6917856383823.09"
"2009-02-26","6801352411970.18"
"2009-02-27","6657744980034.03"
"2009-03-02","6365571777133.97"
"2009-03-03","6336146461505.40"
"2009-03-04","6470701984525.94"
"2009-03-05","6217603258314.08"
"2009-03-06","6220196170485.18"
"2009-03-09","6156778652912.08"
"2009-03-10","6517303816109.26"
"2009-03-11","6543834491004.46"
"2009-03-12","6788166164696.48"
"2009-03-13","6837456769215.05"
"2009-03-16","6820694742428.23"
"2009-03-17","7021748023978.59"
"2009-03-18","7151449089734.51"
"2009-03-19","7066083842107.19"
"2009-03-20","6945833504853.62"
"2009-03-23","7402858411576.58"
"2009-03-24","7274101786641.43"
"2009-03-25","7330660395935.13"
"2009-03-26","7496583000941.30"
"2009-03-27","7365321664683.67"
"2009-03-30","7127978972666.86"
"2009-03-31","7239736643661.14"
"2009-04-01","7360571091849.50"
"2009-04-02","7540131630586.19"
"2009-04-03","7610069337004.42"
"2009-04-06","7552297667167.10"
"2009-04-07","7385768471928.51"
"2009-04-08","7465910005822.54"
"2009-04-09","7727553690238.47"
"2009-04-13","7752696584121.35"
"2009-04-14","7604523632838.65"
"2009-04-15","7693266216948.49"
"2009-04-16","7806213027761.86"
"2009-04-17","7839535022838.83"
"2009-04-20","7532438301632.67"
"2009-04-21","7683684681331.67"
"2009-04-22","7624954774195.74"
"2009-04-23","7699674468566.51"
"2009-04-24","7820124061310.46"
"2009-04-27","7748786696861.64"
"2009-04-28","7731047926743.08"
"2009-04-29","7890739226441.30"
"2009-04-30","7880834389423.86"
"2009-05-01","7916134846616.69"
"2009-05-04","8165931451698.65"
"2009-05-05","8140733823777.70"
"2009-05-06","8267428846073.51"
"2009-05-07","8164743187878.28"
"2009-05-08","8343305170176.74"
"2009-05-11","8179356823827.29"
"2009-05-12","8171926531102.40"
"2009-05-13","7969249061205.80"
"2009-05-14","8037461529881.06"
"2009-05-15","7951843847423.42"
"2009-05-18","8177773319210.87"
"2009-05-19","8162674241757.07"
"2009-05-20","8121915104167.84"
"2009-05-21","8000386881355.70"
"2009-05-22","7991028034263.02"
"2009-05-26","8196293372368.57"
"2009-05-27","8056827908589.88"
"2009-05-28","8174240326053.37"
"2009-05-29","8278299280210.15"
"2009-06-01","8482704300468.81"
"2009-06-02","8496315446996.94"
"2009-06-03","8400800754653.32"
"2009-06-04","8491003720298.77"
"2009-06-05","8455698785589.25"
"2009-06-08","8450975440221.01"
"2009-06-09","8475425236470.14"
"2009-06-10","8445945157078.40"
"2009-06-11","8487033992230.42"
"2009-06-12","8494872096264.39"
"2009-06-15","8304561385945.17"
"2009-06-16","8208641726569.96"
"2009-06-17","8200137371868.61"
"2009-06-18","8261346465871.51"
"2009-06-19","8286833296219.67"
"2009-06-22","8053649978411.10"
"2009-06-23","8066542026392.84"
"2009-06-24","8119795272912.06"
"2009-06-25","8283172592146.55"
"2009-06-26","8269493552026.00"
"2009-06-29","8343764873686.69"
"2009-06-30","8290428485779.24"
"2009-07-01","8309080076243.04"
"2009-07-02","8088997928987.16"
"2009-07-06","8100657231151.32"
"2009-07-07","7949667170576.08"
"2009-07-08","7943482961360.29"
"2009-07-09","7969300137785.61"
"2009-07-10","7943485175289.89"
"2009-07-13","8134609222839.51"
"2009-07-14","8177283526360.87"
"2009-07-15","8405584437794.08"
"2009-07-16","8478220156524.46"
"2009-07-17","8476158795307.30"
"2009-07-20","8572037947257.17"
"2009-07-21","8599254505982.65"
"2009-07-22","8599014013726.80"
"2009-07-23","8784604853254.99"
"2009-07-24","8814681909459.53"
"2009-07-27","8834718167618.69"
"2009-07-28","8812612604041.36"
"2009-07-29","8777673606059.06"
"2009-07-30","8871807197620.92"
"2009-07-31","8876428893672.55"
"2009-08-03","9001000436266.69"
"2009-08-04","9021348433236.09"
"2009-08-05","8993330440345.52"
"2009-08-06","8946611511778.74"
"2009-08-07","9056823300826.74"
"2009-08-10","9029186901155.21"
"2009-08-11","8929537027434.32"
"2009-08-12","9027385916886.05"
"2009-08-13","9082504672278.78"
"2009-08-14","9011047305035.76"
"2009-08-17","8809255540615.96"
"2009-08-18","8894057322255.09"
"2009-08-19","8953503205631.41"
"2009-08-20","9048411162610.18"
"2009-08-21","9201620847945.31"
"2009-08-24","9201587450461.69"
"2009-08-25","9224018326119.13"
"2009-08-26","9224093602895.84"
"2009-08-27","9241285181385.46"
"2009-08-28","9221070309425.86"
"2009-08-31","9157925323872.82"
"2009-09-01","8971137675211.24"
"2009-09-02","8946598963743.78"
"2009-09-03","9020558979323.82"
"2009-09-04","9128937558054.94"
"2009-09-08","9213593145083.92"
"2009-09-09","9274876106122.34"
"2009-09-10","9362651508958.41"
"2009-09-11","9354515839662.69"
"2009-09-14","9408157477491.18"
"2009-09-15","9433189722668.40"
"2009-09-16","9567170358322.86"
"2009-09-17","9543816567518.42"
"2009-09-18","9566508085951.65"
