"date","expected_num_constituents","num_actual_constituents","available_data_prop"
"2001-04-05","513","477","0.930"
"2001-04-06","513","477","0.930"
"2001-04-09","513","477","0.930"
"2001-04-10","513","477","0.930"
"2001-04-11","513","477","0.930"
"2001-04-12","513","477","0.930"
"2001-04-16","513","477","0.930"
"2001-04-17","513","477","0.930"
"2001-04-18","513","477","0.930"
"2001-04-19","513","477","0.930"
"2001-04-20","513","477","0.930"
"2001-04-23","513","477","0.930"
"2001-04-24","513","477","0.930"
"2001-04-25","513","477","0.930"
"2001-04-26","513","477","0.930"
"2001-04-27","513","477","0.930"
"2001-04-30","513","477","0.930"
"2001-05-01","513","477","0.930"
"2001-05-02","513","477","0.930"
"2001-05-03","513","477","0.930"
"2001-05-04","513","477","0.930"
"2001-05-07","513","477","0.930"
"2001-05-08","513","477","0.930"
"2001-05-09","513","477","0.930"
"2001-05-10","513","477","0.930"
"2001-05-11","512","478","0.934"
"2001-05-14","512","477","0.932"
"2001-05-15","512","477","0.932"
"2001-05-16","512","477","0.932"
"2001-05-17","512","477","0.932"
"2001-05-18","512","477","0.932"
"2001-05-21","512","477","0.932"
"2001-05-22","512","477","0.932"
"2001-05-23","512","477","0.932"
"2001-05-24","512","477","0.932"
"2001-05-25","512","477","0.932"
"2001-05-29","512","477","0.932"
"2001-05-30","512","477","0.932"
"2001-05-31","512","477","0.932"
"2001-06-01","512","478","0.934"
"2001-06-04","512","478","0.934"
"2001-06-05","512","478","0.934"
"2001-06-06","512","478","0.934"
"2001-06-07","512","478","0.934"
"2001-06-08","512","478","0.934"
"2001-06-11","512","478","0.934"
"2001-06-12","512","478","0.934"
"2001-06-13","512","478","0.934"
"2001-06-14","512","478","0.934"
"2001-06-15","512","478","0.934"
"2001-06-18","512","478","0.934"
"2001-06-19","512","478","0.934"
"2001-06-20","512","478","0.934"
"2001-06-21","512","478","0.934"
"2001-06-22","512","479","0.936"
"2001-06-25","512","478","0.934"
"2001-06-26","512","478","0.934"
"2001-06-27","512","479","0.936"
"2001-06-28","512","478","0.934"
"2001-06-29","512","479","0.936"
"2001-07-02","512","478","0.934"
"2001-07-03","512","477","0.932"
"2001-07-05","512","478","0.934"
"2001-07-06","512","479","0.936"
"2001-07-09","512","478","0.934"
"2001-07-10","512","478","0.934"
"2001-07-11","512","478","0.934"
"2001-07-12","512","478","0.934"
"2001-07-13","512","478","0.934"
"2001-07-16","512","478","0.934"
"2001-07-17","512","478","0.934"
"2001-07-18","512","478","0.934"
"2001-07-19","512","478","0.934"
"2001-07-20","512","478","0.934"
"2001-07-23","512","478","0.934"
"2001-07-24","512","478","0.934"
"2001-07-25","512","478","0.934"
"2001-07-26","512","478","0.934"
"2001-07-27","512","478","0.934"
"2001-07-30","512","478","0.934"
"2001-07-31","512","478","0.934"
"2001-08-01","512","478","0.934"
"2001-08-02","512","479","0.936"
"2001-08-03","511","479","0.937"
"2001-08-06","511","479","0.937"
"2001-08-07","511","478","0.935"
"2001-08-08","511","478","0.935"
"2001-08-09","511","478","0.935"
"2001-08-10","511","478","0.935"
"2001-08-13","511","478","0.935"
"2001-08-14","511","478","0.935"
"2001-08-15","511","478","0.935"
"2001-08-16","511","478","0.935"
"2001-08-17","511","478","0.935"
"2001-08-20","511","478","0.935"
"2001-08-21","511","478","0.935"
"2001-08-22","511","478","0.935"
"2001-08-23","511","478","0.935"
"2001-08-24","511","478","0.935"
"2001-08-27","511","478","0.935"
"2001-08-28","511","478","0.935"
"2001-08-29","511","480","0.939"
"2001-08-30","511","478","0.935"
"2001-08-31","511","480","0.939"
"2001-09-04","511","478","0.935"
"2001-09-05","511","478","0.935"
"2001-09-06","511","478","0.935"
"2001-09-07","511","478","0.935"
"2001-09-10","511","478","0.935"
"2001-09-17","511","478","0.935"
"2001-09-18","511","477","0.933"
"2001-09-19","511","477","0.933"
"2001-09-20","510","478","0.937"
"2001-09-21","510","478","0.937"
"2001-09-24","510","478","0.937"
"2001-09-25","510","478","0.937"
"2001-09-26","510","478","0.937"
"2001-09-27","510","478","0.937"
"2001-09-28","510","478","0.937"
"2001-10-01","510","478","0.937"
"2001-10-02","510","478","0.937"
"2001-10-03","510","478","0.937"
"2001-10-04","510","478","0.937"
"2001-10-05","510","478","0.937"
"2001-10-08","510","478","0.937"
"2001-10-09","511","480","0.939"
"2001-10-10","511","478","0.935"
"2001-10-11","511","478","0.935"
"2001-10-12","511","478","0.935"
"2001-10-15","511","478","0.935"
"2001-10-16","511","478","0.935"
"2001-10-17","511","478","0.935"
"2001-10-18","511","478","0.935"
"2001-10-19","511","478","0.935"
"2001-10-22","511","478","0.935"
"2001-10-23","511","478","0.935"
"2001-10-24","511","478","0.935"
"2001-10-25","511","478","0.935"
"2001-10-26","511","478","0.935"
"2001-10-29","511","478","0.935"
"2001-10-30","511","478","0.935"
"2001-10-31","511","478","0.935"
"2001-11-01","511","478","0.935"
"2001-11-02","511","478","0.935"
"2001-11-05","511","478","0.935"
"2001-11-06","511","479","0.937"
"2001-11-07","511","478","0.935"
"2001-11-08","511","478","0.935"
"2001-11-09","511","478","0.935"
"2001-11-12","511","478","0.935"
"2001-11-13","511","478","0.935"
"2001-11-14","511","478","0.935"
"2001-11-15","511","478","0.935"
"2001-11-16","511","478","0.935"
"2001-11-19","511","478","0.935"
"2001-11-20","511","478","0.935"
"2001-11-21","511","478","0.935"
"2001-11-23","511","478","0.935"
"2001-11-26","511","478","0.935"
"2001-11-27","511","478","0.935"
"2001-11-28","511","478","0.935"
"2001-11-29","511","479","0.937"
"2001-11-30","511","479","0.937"
"2001-12-03","511","478","0.935"
"2001-12-04","511","478","0.935"
"2001-12-05","511","478","0.935"
"2001-12-06","511","478","0.935"
"2001-12-07","511","478","0.935"
"2001-12-10","511","478","0.935"
"2001-12-11","511","478","0.935"
"2001-12-12","511","478","0.935"
"2001-12-13","510","478","0.937"
"2001-12-14","511","479","0.937"
"2001-12-17","511","478","0.935"
"2001-12-18","511","478","0.935"
"2001-12-19","511","478","0.935"
"2001-12-20","511","478","0.935"
"2001-12-21","511","478","0.935"
"2001-12-24","511","478","0.935"
"2001-12-26","511","478","0.935"
"2001-12-27","511","478","0.935"
"2001-12-28","511","478","0.935"
"2001-12-31","511","479","0.937"
"2002-01-02","511","478","0.935"
"2002-01-03","511","478","0.935"
"2002-01-04","511","478","0.935"
"2002-01-07","511","478","0.935"
"2002-01-08","511","478","0.935"
"2002-01-09","511","478","0.935"
"2002-01-10","511","478","0.935"
"2002-01-11","511","478","0.935"
"2002-01-14","511","478","0.935"
"2002-01-15","511","478","0.935"
"2002-01-16","511","479","0.937"
"2002-01-17","511","479","0.937"
"2002-01-18","511","479","0.937"
"2002-01-22","511","479","0.937"
"2002-01-23","511","479","0.937"
"2002-01-24","511","479","0.937"
"2002-01-25","511","479","0.937"
"2002-01-28","511","479","0.937"
"2002-01-29","511","480","0.939"
"2002-01-30","511","479","0.937"
"2002-01-31","511","480","0.939"
"2002-02-01","511","478","0.935"
"2002-02-04","511","479","0.937"
"2002-02-05","511","479","0.937"
"2002-02-06","511","479","0.937"
"2002-02-07","511","479","0.937"
"2002-02-08","511","480","0.939"
"2002-02-11","511","479","0.937"
"2002-02-12","511","479","0.937"
"2002-02-13","511","479","0.937"
"2002-02-14","511","479","0.937"
"2002-02-15","511","479","0.937"
"2002-02-19","511","479","0.937"
"2002-02-20","511","479","0.937"
"2002-02-21","511","479","0.937"
"2002-02-22","511","479","0.937"
"2002-02-25","511","479","0.937"
"2002-02-26","511","479","0.937"
"2002-02-27","511","479","0.937"
"2002-02-28","511","479","0.937"
"2002-03-01","511","479","0.937"
"2002-03-04","511","479","0.937"
"2002-03-05","511","479","0.937"
"2002-03-06","511","479","0.937"
"2002-03-07","511","479","0.937"
"2002-03-08","511","479","0.937"
"2002-03-11","511","479","0.937"
"2002-03-12","511","479","0.937"
"2002-03-13","511","479","0.937"
"2002-03-14","511","479","0.937"
"2002-03-15","511","479","0.937"
"2002-03-18","511","479","0.937"
"2002-03-19","511","479","0.937"
"2002-03-20","511","479","0.937"
"2002-03-21","511","479","0.937"
"2002-03-22","511","479","0.937"
"2002-03-25","511","479","0.937"
"2002-03-26","511","479","0.937"
"2002-03-27","511","479","0.937"
"2002-03-28","511","479","0.937"
"2002-04-01","511","479","0.937"
"2002-04-02","511","479","0.937"
"2002-04-03","511","479","0.937"
"2002-04-04","511","479","0.937"
"2002-04-05","511","479","0.937"
"2002-04-08","511","479","0.937"
"2002-04-09","511","479","0.937"
"2002-04-10","511","479","0.937"
"2002-04-11","511","479","0.937"
"2002-04-12","511","479","0.937"
"2002-04-15","511","479","0.937"
"2002-04-16","511","479","0.937"
"2002-04-17","511","479","0.937"
"2002-04-18","511","479","0.937"
"2002-04-19","511","479","0.937"
"2002-04-22","511","479","0.937"
"2002-04-23","511","479","0.937"
"2002-04-24","511","479","0.937"
"2002-04-25","511","479","0.937"
"2002-04-26","511","479","0.937"
"2002-04-29","511","479","0.937"
"2002-04-30","511","479","0.937"
"2002-05-01","511","479","0.937"
"2002-05-02","511","479","0.937"
"2002-05-03","511","480","0.939"
"2002-05-06","511","479","0.937"
"2002-05-07","511","479","0.937"
"2002-05-08","511","479","0.937"
"2002-05-09","511","479","0.937"
"2002-05-10","511","481","0.941"
"2002-05-13","511","480","0.939"
"2002-05-14","511","482","0.943"
"2002-05-15","511","481","0.941"
"2002-05-16","511","481","0.941"
"2002-05-17","511","481","0.941"
"2002-05-20","511","481","0.941"
"2002-05-21","511","481","0.941"
"2002-05-22","511","481","0.941"
"2002-05-23","511","481","0.941"
"2002-05-24","511","481","0.941"
"2002-05-28","511","481","0.941"
"2002-05-29","511","481","0.941"
"2002-05-30","511","481","0.941"
"2002-05-31","511","481","0.941"
"2002-06-03","511","481","0.941"
"2002-06-04","511","481","0.941"
"2002-06-05","511","481","0.941"
"2002-06-06","511","481","0.941"
"2002-06-07","511","481","0.941"
"2002-06-10","511","481","0.941"
"2002-06-11","511","481","0.941"
"2002-06-12","511","481","0.941"
"2002-06-13","511","481","0.941"
"2002-06-14","511","481","0.941"
"2002-06-17","511","481","0.941"
"2002-06-18","511","481","0.941"
"2002-06-19","511","481","0.941"
"2002-06-20","511","481","0.941"
"2002-06-21","511","481","0.941"
"2002-06-24","511","481","0.941"
"2002-06-25","511","482","0.943"
"2002-06-26","511","481","0.941"
"2002-06-27","511","481","0.941"
"2002-06-28","511","481","0.941"
"2002-07-01","511","481","0.941"
"2002-07-02","511","481","0.941"
"2002-07-03","511","481","0.941"
"2002-07-05","511","481","0.941"
"2002-07-08","511","481","0.941"
"2002-07-09","511","481","0.941"
"2002-07-10","511","481","0.941"
"2002-07-11","511","481","0.941"
"2002-07-12","511","481","0.941"
"2002-07-15","511","481","0.941"
"2002-07-16","511","482","0.943"
"2002-07-17","511","481","0.941"
"2002-07-18","511","481","0.941"
"2002-07-19","511","488","0.955"
"2002-07-22","511","484","0.947"
"2002-07-23","511","484","0.947"
"2002-07-24","511","485","0.949"
"2002-07-25","511","485","0.949"
"2002-07-26","511","485","0.949"
"2002-07-29","511","485","0.949"
"2002-07-30","511","485","0.949"
"2002-07-31","511","485","0.949"
"2002-08-01","511","485","0.949"
"2002-08-02","511","485","0.949"
"2002-08-05","511","485","0.949"
"2002-08-06","511","485","0.949"
"2002-08-07","511","485","0.949"
"2002-08-08","511","485","0.949"
"2002-08-09","511","485","0.949"
"2002-08-12","511","485","0.949"
"2002-08-13","511","486","0.951"
"2002-08-14","511","485","0.949"
"2002-08-15","511","485","0.949"
"2002-08-16","511","485","0.949"
"2002-08-19","511","485","0.949"
"2002-08-20","511","485","0.949"
"2002-08-21","511","484","0.947"
"2002-08-22","511","484","0.947"
"2002-08-23","511","484","0.947"
"2002-08-26","511","484","0.947"
"2002-08-27","511","484","0.947"
"2002-08-28","511","484","0.947"
"2002-08-29","511","484","0.947"
"2002-08-30","511","484","0.947"
"2002-09-03","510","484","0.949"
"2002-09-04","510","484","0.949"
"2002-09-05","510","484","0.949"
"2002-09-06","510","484","0.949"
"2002-09-09","510","484","0.949"
"2002-09-10","510","484","0.949"
"2002-09-11","510","484","0.949"
"2002-09-12","510","484","0.949"
"2002-09-13","510","484","0.949"
"2002-09-16","510","484","0.949"
"2002-09-17","510","484","0.949"
"2002-09-18","510","484","0.949"
"2002-09-19","510","484","0.949"
"2002-09-20","510","484","0.949"
"2002-09-23","510","484","0.949"
"2002-09-24","510","484","0.949"
"2002-09-25","510","484","0.949"
"2002-09-26","510","484","0.949"
"2002-09-27","510","484","0.949"
"2002-09-30","510","484","0.949"
"2002-10-01","510","484","0.949"
"2002-10-02","510","484","0.949"
"2002-10-03","510","484","0.949"
"2002-10-04","510","484","0.949"
"2002-10-07","510","484","0.949"
"2002-10-08","510","484","0.949"
"2002-10-09","510","484","0.949"
"2002-10-10","510","484","0.949"
"2002-10-11","510","484","0.949"
"2002-10-14","510","484","0.949"
"2002-10-15","510","484","0.949"
"2002-10-16","510","484","0.949"
"2002-10-17","510","484","0.949"
"2002-10-18","510","484","0.949"
"2002-10-21","510","484","0.949"
"2002-10-22","510","484","0.949"
"2002-10-23","510","484","0.949"
"2002-10-24","510","484","0.949"
"2002-10-25","510","484","0.949"
"2002-10-28","510","484","0.949"
"2002-10-29","510","484","0.949"
"2002-10-30","510","484","0.949"
"2002-10-31","510","484","0.949"
"2002-11-01","510","484","0.949"
"2002-11-04","510","484","0.949"
"2002-11-05","510","484","0.949"
"2002-11-06","510","484","0.949"
"2002-11-07","510","484","0.949"
"2002-11-08","510","484","0.949"
"2002-11-11","510","484","0.949"
"2002-11-12","510","484","0.949"
"2002-11-13","510","484","0.949"
"2002-11-14","510","484","0.949"
"2002-11-15","510","484","0.949"
"2002-11-18","511","485","0.949"
"2002-11-19","511","484","0.947"
"2002-11-20","511","484","0.947"
"2002-11-21","511","484","0.947"
"2002-11-22","511","484","0.947"
"2002-11-25","511","484","0.947"
"2002-11-26","511","484","0.947"
"2002-11-27","511","484","0.947"
"2002-11-29","511","484","0.947"
"2002-12-02","511","484","0.947"
"2002-12-03","511","484","0.947"
"2002-12-04","511","484","0.947"
"2002-12-05","511","484","0.947"
"2002-12-06","511","484","0.947"
"2002-12-09","511","484","0.947"
"2002-12-10","511","484","0.947"
"2002-12-11","511","485","0.949"
"2002-12-12","511","484","0.947"
"2002-12-13","511","484","0.947"
"2002-12-16","511","484","0.947"
"2002-12-17","511","484","0.947"
"2002-12-18","511","484","0.947"
"2002-12-19","511","484","0.947"
"2002-12-20","511","484","0.947"
"2002-12-23","511","484","0.947"
"2002-12-24","511","484","0.947"
"2002-12-26","511","484","0.947"
"2002-12-27","511","484","0.947"
"2002-12-30","511","484","0.947"
"2002-12-31","511","484","0.947"
"2003-01-02","511","484","0.947"
"2003-01-03","511","484","0.947"
"2003-01-06","511","484","0.947"
"2003-01-07","511","484","0.947"
"2003-01-08","511","484","0.947"
"2003-01-09","511","484","0.947"
"2003-01-10","511","484","0.947"
"2003-01-13","511","484","0.947"
"2003-01-14","511","484","0.947"
"2003-01-15","511","484","0.947"
"2003-01-16","511","484","0.947"
"2003-01-17","511","484","0.947"
"2003-01-21","511","484","0.947"
"2003-01-22","511","484","0.947"
"2003-01-23","511","484","0.947"
"2003-01-24","511","484","0.947"
"2003-01-27","511","484","0.947"
"2003-01-28","511","484","0.947"
"2003-01-29","511","484","0.947"
"2003-01-30","511","484","0.947"
"2003-01-31","511","484","0.947"
"2003-02-03","511","484","0.947"
"2003-02-04","511","484","0.947"
"2003-02-05","511","484","0.947"
"2003-02-06","511","484","0.947"
"2003-02-07","511","484","0.947"
"2003-02-10","511","484","0.947"
"2003-02-11","511","484","0.947"
"2003-02-12","511","484","0.947"
"2003-02-13","511","484","0.947"
"2003-02-14","511","484","0.947"
"2003-02-18","511","484","0.947"
"2003-02-19","511","484","0.947"
"2003-02-20","511","484","0.947"
"2003-02-21","511","485","0.949"
"2003-02-24","511","484","0.947"
"2003-02-25","511","484","0.947"
"2003-02-26","511","484","0.947"
"2003-02-27","511","484","0.947"
"2003-02-28","511","484","0.947"
"2003-03-03","511","484","0.947"
"2003-03-04","511","484","0.947"
"2003-03-05","511","484","0.947"
"2003-03-06","511","484","0.947"
"2003-03-07","511","484","0.947"
"2003-03-10","511","484","0.947"
"2003-03-11","511","484","0.947"
"2003-03-12","511","484","0.947"
"2003-03-13","511","485","0.949"
"2003-03-14","511","484","0.947"
"2003-03-17","511","484","0.947"
"2003-03-18","511","484","0.947"
"2003-03-19","511","484","0.947"
"2003-03-20","511","485","0.949"
"2003-03-21","511","484","0.947"
"2003-03-24","511","483","0.945"
"2003-03-25","511","484","0.947"
"2003-03-26","511","484","0.947"
"2003-03-27","511","484","0.947"
"2003-03-28","511","485","0.949"
"2003-03-31","511","484","0.947"
"2003-04-01","511","484","0.947"
"2003-04-02","511","484","0.947"
"2003-04-03","511","483","0.945"
"2003-04-04","511","484","0.947"
"2003-04-07","511","484","0.947"
"2003-04-08","511","484","0.947"
"2003-04-09","511","484","0.947"
"2003-04-10","511","484","0.947"
"2003-04-11","511","484","0.947"
"2003-04-14","511","484","0.947"
"2003-04-15","511","485","0.949"
"2003-04-16","511","484","0.947"
"2003-04-17","511","484","0.947"
"2003-04-21","511","484","0.947"
"2003-04-22","511","484","0.947"
"2003-04-23","511","484","0.947"
"2003-04-24","511","484","0.947"
"2003-04-25","511","484","0.947"
"2003-04-28","511","484","0.947"
"2003-04-29","511","484","0.947"
"2003-04-30","511","484","0.947"
"2003-05-01","511","484","0.947"
"2003-05-02","511","484","0.947"
"2003-05-05","511","484","0.947"
"2003-05-06","511","484","0.947"
"2003-05-07","511","484","0.947"
"2003-05-08","511","484","0.947"
"2003-05-09","511","484","0.947"
"2003-05-12","511","484","0.947"
"2003-05-13","511","484","0.947"
"2003-05-14","511","484","0.947"
"2003-05-15","511","484","0.947"
"2003-05-16","511","484","0.947"
"2003-05-19","511","484","0.947"
"2003-05-20","511","484","0.947"
"2003-05-21","511","484","0.947"
"2003-05-22","511","484","0.947"
"2003-05-23","511","484","0.947"
"2003-05-27","511","484","0.947"
"2003-05-28","511","484","0.947"
"2003-05-29","511","484","0.947"
"2003-05-30","511","484","0.947"
"2003-06-02","511","484","0.947"
"2003-06-03","511","484","0.947"
"2003-06-04","511","484","0.947"
